"diffusion_input","diffusion_output_heat","diffusion_output_rank","name","selected","shared name"
"0.0","2.6249718511437822E-5","18903","MORF4L1P2","false","MORF4L1P2"
"0.0","1.796569127796113E-4","14701","APOA5","false","APOA5"
"0.0","2.1107849050922939E-4","14266","NAIF1","false","NAIF1"
"0.0","1.440513688817107E-4","15296","CLEC1A","false","CLEC1A"
"0.0","5.362437331521465E-4","11434","UBE3D","false","UBE3D"
"0.0","7.155347898601904E-4","10556","DTX1","false","DTX1"
"0.0","0.0027230918968411343","6969","SCN3B","false","SCN3B"
"0.0","6.852067894379753E-5","17031","ERICH4","false","ERICH4"
"0.0","1.6837194305320584E-4","14894","WNT7B","false","WNT7B"
"0.0","0.011239426556714272","698","PPP2R4","true","PPP2R4"
"0.0","0.004570385973410686","4355","DTX3L","false","DTX3L"
"0.0","0.011813462433153902","583","TGM1","true","TGM1"
"0.0","0.004524731370503898","4412","VWA9","false","VWA9"
"0.0","0.0032311081506899595","6381","TDP1","false","TDP1"
"0.0","0.004236746991465767","4840","PARP9","false","PARP9"
"0.0","6.88973608372327E-5","17020","ADHFE1","false","ADHFE1"
"0.0","0.0044349827185319445","4556","MAT2B","false","MAT2B"
"0.0","0.006122475021270178","2963","MAT2A","false","MAT2A"
"0.0","3.190058403706591E-5","18701","LOC100128429","false","LOC100128429"
"0.0","0.005704015850281767","3272","ANK2","false","ANK2"
"0.0","0.007271466531051324","2218","GUSBP5","false","GUSBP5"
"0.0","3.6640884577124344E-4","12593","PLA2G12A","false","PLA2G12A"
"0.0","0.006879701919966791","2458","USP34","false","USP34"
"0.0","0.00473886399096525","4139","SIGMAR1","false","SIGMAR1"
"0.0","4.7402053999950525E-4","11810","SLC6A3","false","SLC6A3"
"0.0","0.004828028420448621","4016","NKIRAS1","false","NKIRAS1"
"0.0","0.0010469098480907703","9456","IREB2","false","IREB2"
"0.0","0.009790300401761176","1059","NFKBIB","true","NFKBIB"
"0.0","0.004048980164629089","5120","NNT","false","NNT"
"0.0","7.482289306390353E-4","10423","ALDH5A1","false","ALDH5A1"
"0.0","3.284037387210173E-4","12970","IL9R","false","IL9R"
"0.0","0.0016576171789746855","8301","FRMD4A","false","FRMD4A"
"0.0","0.013197809451302438","423","ZDHHC12","true","ZDHHC12"
"0.0","0.004631504958359076","4271","KLF9","false","KLF9"
"0.0","8.435704287890818E-4","10050","RAB32","false","RAB32"
"0.0","0.004419771999648096","4578","WDR86","false","WDR86"
"0.0","0.004949875763302006","3884","MRPL37","false","MRPL37"
"0.0","0.0013441584388947268","8845","AKAP2","false","AKAP2"
"0.0","4.3799205903273096E-4","12048","AKAP6","false","AKAP6"
"0.0","1.5284065033872786E-4","15136","EPHA10","false","EPHA10"
"0.0","0.0026385930947200936","7077","HLA-DOB","false","HLA-DOB"
"0.0","0.01066972941921299","809","NAA40","true","NAA40"
"0.0","0.0015386966725841184","8502","CAPG","false","CAPG"
"0.0","6.895711774347988E-4","10655","AKAP7","false","AKAP7"
"0.0","1.1546174996442162E-4","15865","PNPLA3","false","PNPLA3"
"0.0","0.0032215685260729523","6397","PRKAR2A","false","PRKAR2A"
"0.0","4.5247440351317234E-5","17716","ECM2","false","ECM2"
"0.0","0.0012557730343052873","9010","ACTR8","false","ACTR8"
"0.0","5.3989541654784245E-5","17437","SNORD6","false","SNORD6"
"0.0","0.004354952349856191","4687","MAOB","false","MAOB"
"0.0","7.477479627450122E-4","10428","KLHL14","false","KLHL14"
"0.0","5.563187717044447E-4","11321","ADORA2B","false","ADORA2B"
"0.0","3.8551807594228214E-4","12435","KRTAP10-11","false","KRTAP10-11"
"0.0","2.379112335942785E-4","13915","LOC100507703","false","LOC100507703"
"0.0","0.0034056036638931567","6114","RAB23","false","RAB23"
"0.0","0.00498974841747512","3836","HMGCS1","false","HMGCS1"
"0.0","0.002467346207491022","7275","PAIP1","false","PAIP1"
"0.0","0.0011137310907702227","9309","KRTAP19-7","false","KRTAP19-7"
"0.0","1.32415098983097E-4","15531","CCM2L","false","CCM2L"
"0.0","5.165605487955786E-4","11558","GUCY1B3","false","GUCY1B3"
"0.0","0.002308954067628558","7445","FAM171A2","false","FAM171A2"
"0.0","1.8719378752072633E-4","14608","PPAP2A","false","PPAP2A"
"0.0","0.00588657916867181","3151","RGPD1","false","RGPD1"
"0.0","2.8238369143895427E-5","18842","ZNF500","false","ZNF500"
"0.0","5.3989541654784245E-5","17436","LOC642852","false","LOC642852"
