"diffusion_input","diffusion_output_heat","diffusion_output_rank","name","selected","shared name"
"0.0","3.278168910635657E-5","18656","MORF4L1P2","false","MORF4L1P2"
"0.0","1.793535418924864E-4","14849","APOA5","false","APOA5"
"0.0","2.3410701978583505E-4","14145","NAIF1","false","NAIF1"
"0.0","1.605664466891965E-4","15160","CLEC1A","false","CLEC1A"
"0.0","5.582712510076695E-4","11589","UBE3D","false","UBE3D"
"0.0","7.162757819646329E-4","10867","DTX1","false","DTX1"
"0.0","0.00286182100878026","7062","SCN3B","false","SCN3B"
"0.0","5.391258425713592E-5","17501","ERICH4","false","ERICH4"
"0.0","1.8223556927704322E-4","14805","WNT7B","false","WNT7B"
"0.0","0.010486772857082763","977","PPP2R4","true","PPP2R4"
"0.0","0.0013359166737648698","9227","DTX3L","false","DTX3L"
"0.0","0.007528599358916421","2334","TGM1","false","TGM1"
"0.0","0.0046149665238595676","4671","VWA9","false","VWA9"
"0.0","0.00322218335107841","6628","TDP1","false","TDP1"
"0.0","6.591567905808008E-4","11068","PARP9","false","PARP9"
"0.0","7.21139730754626E-5","16993","ADHFE1","false","ADHFE1"
"0.0","0.004615408984503442","4670","MAT2B","false","MAT2B"
"0.0","0.004917546022400645","4287","MAT2A","false","MAT2A"
"0.0","3.5825950620598295E-5","18517","LOC100128429","false","LOC100128429"
"0.0","0.006459395772414535","3042","ANK2","false","ANK2"
"0.0","0.010775400407024651","895","GUSBP5","true","GUSBP5"
"0.0","3.937831180450965E-4","12601","PLA2G12A","false","PLA2G12A"
"0.0","0.006918841125320478","2734","USP34","false","USP34"
"0.0","0.004669823733144797","4592","SIGMAR1","false","SIGMAR1"
"0.0","4.911182689074967E-4","11968","SLC6A3","false","SLC6A3"
"0.0","0.004832498868157243","4381","NKIRAS1","false","NKIRAS1"
"0.0","0.002559266277745715","7472","IREB2","false","IREB2"
"0.0","0.006881910305064396","2750","NFKBIB","false","NFKBIB"
"0.0","0.004505069220716888","4829","NNT","false","NNT"
"0.0","8.649558118012016E-4","10310","ALDH5A1","false","ALDH5A1"
"0.0","3.4444071223756705E-4","13000","IL9R","false","IL9R"
"0.0","0.0017214146439135747","8559","FRMD4A","false","FRMD4A"
"0.0","0.0076743895805639825","2245","ZDHHC12","false","ZDHHC12"
"0.0","0.003925655680672179","5683","KLF9","false","KLF9"
"0.0","8.769306150502092E-4","10270","RAB32","false","RAB32"
"0.0","6.612776095366151E-4","11061","WDR86","false","WDR86"
"0.0","0.005516442858196236","3740","MRPL37","false","MRPL37"
"0.0","0.0013776919533691097","9157","AKAP2","false","AKAP2"
"0.0","4.3738486288874583E-4","12275","AKAP6","false","AKAP6"
"0.0","1.5954175470045715E-4","15176","EPHA10","false","EPHA10"
"0.0","0.002632577593385891","7387","HLA-DOB","false","HLA-DOB"
"0.0","0.010741186426105633","907","NAA40","true","NAA40"
"0.0","0.001548525044729055","8846","CAPG","false","CAPG"
"0.0","6.111865466544836E-4","11305","AKAP7","false","AKAP7"
"0.0","1.404608118535009E-4","15507","PNPLA3","false","PNPLA3"
"0.0","0.003366528087812953","6461","PRKAR2A","false","PRKAR2A"
"0.0","3.908406171029554E-5","18385","ECM2","false","ECM2"
"0.0","0.0031678441779408543","6703","ACTR8","false","ACTR8"
"0.0","4.982986573962072E-5","17682","SNORD6","false","SNORD6"
"0.0","0.004302314778848256","5144","MAOB","false","MAOB"
"0.0","0.004420750443479096","4960","KLHL14","false","KLHL14"
"0.0","5.561071393271179E-4","11609","ADORA2B","false","ADORA2B"
"0.0","3.428079311799442E-4","13019","KRTAP10-11","false","KRTAP10-11"
"0.0","2.1294350978490707E-4","14400","LOC100507703","false","LOC100507703"
"0.0","0.004215266053683457","5266","RAB23","false","RAB23"
"0.0","0.005039450275748662","4149","HMGCS1","false","HMGCS1"
"0.0","0.0027360293372167316","7256","PAIP1","false","PAIP1"
"0.0","0.0011183344760404977","9670","KRTAP19-7","false","KRTAP19-7"
"0.0","1.2540433241726542E-4","15792","CCM2L","false","CCM2L"
"0.0","0.0020951011588484047","8065","GUCY1B3","false","GUCY1B3"
"0.0","0.003071854526947186","6813","FAM171A2","false","FAM171A2"
"0.0","2.1136893471857392E-4","14420","PPAP2A","false","PPAP2A"
"0.0","0.003975537339523059","5617","RGPD1","false","RGPD1"
"0.0","3.395309591149009E-5","18608","ZNF500","false","ZNF500"
"0.0","4.982986573962072E-5","17681","LOC642852","false","LOC642852"
"0.0","1.6672412197291632E-4","15053","CCSAP","false","CCSAP"
"0.0","0.0012041757389764762","9472","NOS3","false","NOS3"
