diffusion_input,diffusion_output_heat,diffusion_output_rank,name,selected,shared name
0,3.11901784245114E-05,15718,GRHL3,false,GRHL3
0,3.73853237921272E-05,15219,C2orf40,false,C2orf40
0,7.22619494930054E-06,18723,EIF3FP1,false,EIF3FP1
0,1.60754786861836E-05,17143,SLC9C1,false,SLC9C1
0,0.000320628510297481,9293,KRT77,false,KRT77
0,2.14928969011573E-05,16597,GRHL1,false,GRHL1
0,2.92556977588623E-05,15887,C15orf40,false,C15orf40
0,3.61119779630137E-05,15317,PTGIS,false,PTGIS
0,9.97436890658023E-05,12307,GRHL2,false,GRHL2
0,7.22619494930054E-06,18722,LINC01158,false,LINC01158
0,9.20084255786396E-05,12545,GTPBP8,false,GTPBP8
0,0.000195103746001603,10375,C19orf53,false,C19orf53
0,0.000187052965991488,10485,NDUFAF7,false,NDUFAF7
0,6.47259675721666E-05,13632,CELA1,false,CELA1
0,0.00153780457111641,6789,WASF4P,false,WASF4P
0,0.00170476635148488,6226,PLCH2,false,PLCH2
0,0.00057031898511172,8492,ATP5L,false,ATP5L
0,8.3099494707117E-06,18507,RRN3P2,false,RRN3P2
0,3.50536337421289E-06,19211,TNFAIP8L2-SCNM1,false,TNFAIP8L2-SCNM1
0,0.00011278255557132,11927,CYP1B1,false,CYP1B1
0,0.00022466269107898,10022,SNRK,false,SNRK
0,1.24380378868505E-05,17800,SPINK6,false,SPINK6
0,8.79438567938921E-05,12677,TMEM255A,false,TMEM255A
0,7.69425425620367E-05,13123,GSX1,false,GSX1
0,0.00183654626085908,5652,CDK19,false,CDK19
0,3.48484597047634E-06,19220,RBMY1C,false,RBMY1C
0,4.3057505105914E-05,14819,ALOX15,false,ALOX15
