"diffusion_input","diffusion_output_heat","diffusion_output_rank","name","selected","shared name"
"0.0","9.273755092874208E-5","18168","MORF4L1P2","false","MORF4L1P2"
"0.0","5.28444956019092E-4","14430","APOA5","false","APOA5"
"0.0","5.66197684277162E-4","14231","NAIF1","false","NAIF1"
"0.0","4.2609802773432766E-4","14986","CLEC1A","false","CLEC1A"
"0.0","0.0014075608788963851","11334","UBE3D","false","UBE3D"
"0.0","0.0016492300789991807","10782","DTX1","false","DTX1"
"0.0","0.003843576359936237","7564","SCN3B","false","SCN3B"
"0.0","1.654096984398384E-4","17145","ERICH4","false","ERICH4"
"0.0","4.2308602263440166E-4","15007","WNT7B","false","WNT7B"
"0.0","0.011400437844584846","1015","PPP2R4","true","PPP2R4"
"0.0","0.0028889961179737714","8753","DTX3L","false","DTX3L"
"0.0","0.008706667973941528","2731","TGM1","false","TGM1"
"0.0","0.007052180378283114","4323","VWA9","false","VWA9"
"0.0","0.004463198842926787","6944","TDP1","false","TDP1"
"0.0","0.001490128313682983","11118","PARP9","false","PARP9"
"0.0","1.8746560371312102E-4","16886","ADHFE1","false","ADHFE1"
"0.0","0.006896873294588353","4468","MAT2B","false","MAT2B"
"0.0","0.007281330447004612","4078","MAT2A","false","MAT2A"
"0.0","8.042728076553859E-5","18644","LOC100128429","false","LOC100128429"
"0.0","0.008381795594349565","3019","ANK2","false","ANK2"
"0.0","0.015684761618368057","261","GUSBP5","true","GUSBP5"
"0.0","8.780593415753012E-4","12946","PLA2G12A","false","PLA2G12A"
"0.0","0.009025781410279885","2464","USP34","false","USP34"
"0.0","0.007380095733049129","3987","SIGMAR1","false","SIGMAR1"
"0.0","0.0011915386382806794","11932","SLC6A3","false","SLC6A3"
"0.0","0.009004674659108534","2480","NKIRAS1","false","NKIRAS1"
"0.0","0.0038062818129373454","7616","IREB2","false","IREB2"
"0.0","0.009794084181762636","1867","NFKBIB","true","NFKBIB"
"0.0","0.006247140071693233","5086","NNT","false","NNT"
"0.0","0.002013069752721847","10041","ALDH5A1","false","ALDH5A1"
"0.0","9.049491804889373E-4","12837","IL9R","false","IL9R"
"0.0","0.0021191227264987823","9857","FRMD4A","false","FRMD4A"
"0.0","0.011427356974620512","999","ZDHHC12","true","ZDHHC12"
"0.0","0.0057820409779029015","5574","KLF9","false","KLF9"
"0.0","0.0020841311842218985","9903","RAB32","false","RAB32"
"0.0","0.0014656197992441672","11176","WDR86","false","WDR86"
"0.0","0.007543649284536047","3829","MRPL37","false","MRPL37"
"0.0","0.002981010534167325","8630","AKAP2","false","AKAP2"
"0.0","9.633130671899213E-4","12615","AKAP6","false","AKAP6"
"0.0","3.962371294160524E-4","15181","EPHA10","false","EPHA10"
"0.0","0.003273487278046855","8269","HLA-DOB","false","HLA-DOB"
"0.0","0.00992255298886532","1787","NAA40","true","NAA40"
"0.0","0.002756057988854569","8933","CAPG","false","CAPG"
"0.0","0.0015641009416303012","10952","AKAP7","false","AKAP7"
"0.0","3.523070293745763E-4","15490","PNPLA3","false","PNPLA3"
"0.0","0.0060277942604965535","5310","PRKAR2A","false","PRKAR2A"
"0.0","8.618696207231635E-5","18381","ECM2","false","ECM2"
"0.0","0.004683907918147878","6711","ACTR8","false","ACTR8"
"0.0","1.0365692989713084E-4","17941","SNORD6","false","SNORD6"
"0.0","0.007191509351950647","4174","MAOB","false","MAOB"
"0.0","0.0072195752206905455","4135","KLHL14","false","KLHL14"
"0.0","0.0014610800713424563","11189","ADORA2B","false","ADORA2B"
"0.0","9.185431717059016E-4","12779","KRTAP10-11","false","KRTAP10-11"
"0.0","5.780605055669668E-4","14179","LOC100507703","false","LOC100507703"
"0.0","0.0049643805427451605","6430","RAB23","false","RAB23"
"0.0","0.008250687388886173","3139","HMGCS1","false","HMGCS1"
"0.0","0.005301915752577795","6093","PAIP1","false","PAIP1"
"0.0","0.0027436943900663027","8945","KRTAP19-7","false","KRTAP19-7"
"0.0","3.0846609088730964E-4","15809","CCM2L","false","CCM2L"
"0.0","0.0027161495538339194","8984","GUCY1B3","false","GUCY1B3"
"0.0","0.004258277343142641","7133","FAM171A2","false","FAM171A2"
"0.0","5.398657350626619E-4","14371","PPAP2A","false","PPAP2A"
"0.0","0.005961920210516824","5374","RGPD1","false","RGPD1"
"0.0","1.2503780904204298E-4","17572","ZNF500","false","ZNF500"
"0.0","1.0365692989713084E-4","17940","LOC642852","false","LOC642852"
"0.0","3.3361466986657495E-4","15627","CCSAP","false","CCSAP"
"0.0","0.0026359197180594756","9087","NOS3","false","NOS3"
"0.0","0.011860598603894048","843","LNPEP","true","LNPEP"
"0.0","0.001146818708764923","12052","BCAT2","false","BCAT2"
"0.0","0.004542348022266592","6854","KIF2B","false","KIF2B"
"0.0","0.004347772697634121","7057","FBLIM1","false","FBLIM1"
"0.0","0.007637279661306414","3733","FERMT2","false","FERMT2"
"0.0","3.4420859914830793E-4","15552","CCRL2","false","CCRL2"
"0.0","0.0023293072222661366","9527","INSRR","false","INSRR"
"0.0","0.01055836830270678","1400","MYLK2","true","MYLK2"
"0.0","5.578021892264727E-4","14288","CES1","false","CES1"
"0.0","0.009142213713367897","2369","TPP1","false","TPP1"
"0.0","0.0010457434831826656","12337","PLAC9","false","PLAC9"
"0.0","1.441529927550997E-4","17386","TSGA13","false","TSGA13"
"0.0","6.05749772133678E-4","14056","SAC3D1","false","SAC3D1"
"0.0","7.208201391019543E-4","13561","CLIC2","false","CLIC2"
"0.0","1.0365692989713084E-4","17939","SNHG6","false","SNHG6"
"0.0","0.005213229295551731","6174","TRAPPC2","false","TRAPPC2"
"0.0","0.0019600320739487508","10127","TMBIM6","false","TMBIM6"
"0.0","8.001373083972216E-5","18654","MEIG1","false","MEIG1"
"0.0","6.051717725267906E-4","14062","C1orf122","false","C1orf122"
"0.0","0.0010511527124406363","12322","ADRA2C","false","ADRA2C"
"0.0","0.001268947584684491","11723","ADAMTS12","false","ADAMTS12"
"0.0","0.006849834290858273","4514","GFER","false","GFER"
"0.0","3.259565408995045E-4","15665","ADRA2B","false","ADRA2B"
"0.0","0.0010665888691904447","12272","MUC20","false","MUC20"
"0.0","0.005549484662404288","5823","EI24","false","EI24"
"0.0","0.0025870419272068673","9160","HELZ2","false","HELZ2"
"0.0","0.0037689920441474345","7672","PCBP3","false","PCBP3"
"0.0","0.008262467386208215","3125","INTS12","false","INTS12"
"0.0","0.0011235076266148342","12114","CACNG1","false","CACNG1"
"0.0","0.00879324731575219","2666","TIRAP","false","TIRAP"
"0.0","8.618696207231635E-5","18380","DNM1P34","false","DNM1P34"
"0.0","0.009489118931813364","2098","INTS10","false","INTS10"
"0.0","0.009751801805154604","1896","INTS9","true","INTS9"
"0.0","1.64436110609951E-4","17155","IGHV1-18","false","IGHV1-18"
"0.0","0.006484118172016905","4851","INTS8","false","INTS8"
"0.0","1.0365692989713084E-4","17938","NDUFC1","false","NDUFC1"
"0.0","3.800908603275447E-4","15296","VWA3B","false","VWA3B"
"0.0","0.007792469026116938","3589","ZNF197","false","ZNF197"
"0.0","8.2474128497445E-5","18442","RBMY1E","false","RBMY1E"
"0.0","0.007174042987142732","4193","INTS6","false","INTS6"
"0.0","0.003469742199204389","8036","NME1-NME2","false","NME1-NME2"
"0.0","0.001120914340826665","12125","TMED6","false","TMED6"
"0.0","0.006937288967432143","4435","INTS5","false","INTS5"
"0.0","0.0037441940906073165","7701","HTR2A","false","HTR2A"
"0.0","5.3067857930680097E-5","19171","FAM72A","false","FAM72A"
"0.0","6.243984633545865E-5","19058","IGHV3-30","false","IGHV3-30"
